1	-4.07119337553091	8.4611946461402	5.45995521632385	-9.27121002519087	0.485113559576078	-6.455336815377	8.39629742869271	3.04071578629831	-9.58308474564795	-9.9814876170214	8.08008918270154	2.6104393158765	-9.01471614343443	4.27213397205207	5.84462356870652	-4.03134943936706	-9.49229468812028	7.19761116138983	6.37133615963698	8.15427947539362
1	4.41534646719624	-9.38131750212619	9.01757292329386	5.39536673295359	8.40297884600069	-1.50899461543844	0.449389017006681	5.17852893287554	-6.13879609075404	5.58162502908033	8.98280654234689	-9.72410642833992	-9.2731931337115	9.68035744736852	-2.38734180986576	7.19799151385061	-2.87549188300709	-4.13708754187155	-4.50888205086279	-5.59127529148142
-1	-8.20026056165283	3.55954561604932	-3.13782406434264	9.14995572858274	1.01750232678235	5.14086799767995	-8.51994182439832	-0.633225378451101	4.54952472086724	4.68369092277584	-5.28216991431414	-2.69913120048571	0.375975908149897	-0.893529683984298	-8.65143929392424	-0.0580654863362895	1.13658401464455	2.86057373917771	0.859369683063207	7.62150510399223
1	0.089282335814076	-0.962746597813862	-0.295163162713621	-7.66178706137779	-5.15485385612543	-8.37959805711563	6.74953113054407	1.46913000883998	-5.51847325214958	-1.48607430003949	-9.01878178758274	-2.28827222413926	-7.61139925996552	6.04442384114719	8.1505397367004	-7.40905867666257	-7.46181421464023	-8.65815770036249	7.1260295370589	6.64409740576289
-1	1.50028624866572	8.10241026560419	3.32414779136847	5.26385184717171	-0.24242134105684	-2.17850477322031	0.52398073485584	3.74906018693153	-7.47141527063057	7.04356150224982	-7.29072344655044	9.81145773992111	-2.18323536270411	1.21921811693426	-7.63702594933626	-4.14956741297473	4.72785176932724	-2.59507402932769	-6.99976421612355	8.78981868863477
1	1.77659840323322	-3.37866718459736	-7.14337214097135	2.03279756872192	-1.96563391933999	7.84594881662116	8.80240070655866	-5.19054289992951	1.21083097246022	-9.68800330887859	-0.951774814198885	9.35459608237139	-0.66086039806315	0.287299831967118	-1.57886746988147	9.26176479415332	6.4293001203982	9.39704070371704	8.3632012006975	-5.87342423309948
-1	-1.38291482585281	0.726661366117298	6.8436349132309	0.143786925217313	3.87541051238038	8.60311951279698	1.64369018862111	-4.60316778946762	-5.25530488855189	0.623688142947856	-1.3976549936212	6.72613410759297	-4.18674001747085	-5.98647383146044	-1.90994124244448	4.64695937288255	-6.5639597630004	0.890882147316745	5.96236395283761	8.98455497210293
-1	-1.4200753433726	1.95905517264521	6.35075829084279	3.69210701999478	0.449555204200252	-0.703343004780947	-6.24566201829971	-9.48351736997168	0.96357186429664	-4.63567105128845	-9.05676409834122	1.39102427387868	-7.93426782636423	6.48139745164741	-8.82189252424389	-4.91035022889164	-0.32177396420586	9.55703401109474	1.25504939749838	9.01044962811184
1	1.80850116605292	-4.19314898978001	-6.96865235296464	9.02064837213558	-7.55883097125825	-5.12045562868025	-8.43426198751708	-6.04851096893114	-2.51926833832862	7.90371969863855	8.07133070283264	-5.74290875729062	0.819112580098889	4.39944097110185	-5.15359308469762	2.03390488833989	-4.19305373385406	2.05185152403914	-9.4031543649789	-9.66218611528987
1	-5.2055631713079	1.59746718104202	0.535389750604836	-0.352479914098893	-6.6760064865084	-6.57803777770226	-7.15878198452977	-2.66866360794339	-1.08705489638616	-4.88150834594137	7.05475972164571	-1.18177761440037	1.63308312628409	-2.27265077464637	0.396278430379695	6.40358636730909	-4.09025857619717	5.50308107261799	-6.47613402799074	-9.40066420548462
1	2.72424330344826	2.97859101061277	0.641034436341599	-0.158334918319412	7.8699934041186	-7.72568342117381	1.94247827421485	5.18740675976247	5.80691585594685	1.80375624649372	5.02770717094386	-1.83877964498109	7.26649951322266	-1.1634810735552	1.05752928302046	0.7747342902924	-9.07193873931782	7.19117839817869	0.0817000007270252	8.35077088232183
-1	-9.37386412142125	7.34957864389287	-3.80615013876401	-2.61074564273812	6.6318019529232	-0.46861729236781	-0.899027160692825	4.35710798334796	-3.88758591611513	-3.92538125270221	-4.47930076414117	-3.16432982547255	9.01228842757043	-6.52071628805032	6.79420201847726	8.59168200188591	2.9715376542493	-2.35625120734255	2.54229799234416	5.34000121082968
-1	7.73412896957133	9.42730271409886	-7.52398815490047	1.53866183124407	-4.42549882557664	8.28870030617622	-2.95802183517743	1.61300503522924	0.94238008379854	6.27458587011603	-6.05852977339858	5.47113729252359	7.69793223540326	-4.72983511816267	-7.72402906992262	9.78620734735742	-4.54324905529653	-0.30296519318	3.77094699788749	7.83271534223715
1	3.72153265471361	-7.41831251472604	-5.0957413369057	4.0375567940437	1.24233143605785	-6.73260706589389	2.57033983247986	-9.98245766416417	2.5801316656851	3.45899875300177	5.96232436199578	9.71200242388264	-0.12819039890438	8.54416186588281	-0.469421129300329	8.08256582370674	7.59352002103874	2.30770132607518	6.11903770017271	-5.64442711869717
